,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
11315,11316,S O S,['S O S'],5127,A Studio,['A Studio'],[None],,,,[None],,
11317,11318,Chagrijn,['Chagrijn'],5128,Goedemorgen Gordon,['Goedemorgen Gordon'],[None],,,,[None],,
11361,11362,Incomplete,['Incomplete'],5154,BackstreetBoys,['BackstreetBoys'],[None],,,,[None],,
11363,11364,En Nu Ga Je Dansen Klootzak - The Official 'Dirty Dutch Tour' Theme Song,"[""En Nu Ga Je Dansen Klootzak - The Official 'Dirty Dutch Tour' Theme Song"", 'En Nu Ga Je Dansen Klootzak ']",5156,DJ Chuckie,['DJ Chuckie'],[None],,,,[None],,
11374,11375,Sunset,['Sunset'],5163,Ron Van Den Beuken,['Ron Van Den Beuken'],[None],,,,[None],,
11393,11394,Rennen Of Stilstoan,['Rennen Of Stilstoan'],1586,Normaal,['Normaal'],[None],,,,[None],,
11398,11399,Webcamgirl,['Webcamgirl'],4626,Di-Rect,"['Di-Rect', 'Di']",[None],,,,[None],,
11404,11405,"Roc Ya Body 'Mic Check 1,2'","[""Roc Ya Body 'Mic Check 1,2'""]",5178,M.V.P : Most Valuable Playas,['M.V.P : Most Valuable Playas'],[None],,,,[None],,
11413,11414,Let Go - DJ Chuckie Remix,"['Let Go - DJ Chuckie Remix', 'Let Go ']",5182,Raffish vs. Gio,['Raffish vs. Gio'],[None],,,,[None],,
11418,11419,Streetsoflove,['Streetsoflove'],5186,therollingstones,['therollingstones'],[None],,,,[None],,
11441,11442,Just Want You To Know,['Just Want You To Know'],5154,BackstreetBoys,['BackstreetBoys'],[None],,,,[None],,
11499,11500,Wat Ik Wil Met Kerstmis ...Ben Jij!,['Wat Ik Wil Met Kerstmis ...Ben Jij!'],5216,Kus ft Chris & Vivienne,['Kus ft Chris & Vivienne'],[None],,,,[None],,
11504,11505,Turn On The Music,['Turn On The Music'],5218,Roger Sanchez ft GTO,['Roger Sanchez ft GTO'],[None],,,,[None],,
11535,11536,Rock With You,['Rock With You'],5239,Basto!,['Basto!'],[None],,,,[None],,
11544,11545,Uit De Schaduw,['Uit De Schaduw'],5244,I.O.S : Is Ook Schitterend,['I.O.S : Is Ook Schitterend'],[None],,,,[None],,
11545,11546,Thank You,['Thank You'],5245,Ninthe,['Ninthe'],[None],,,,[None],,
11553,11554,Jong,['Jong'],5247,Topstars,['Topstars'],[None],,,,[None],,
11566,11567,This 'n That,"[""This 'n That""]",5253,Party 's' Cool,"[""Party 's' Cool""]",[None],,,,[None],,
11574,11575,Vieze Vrouwen - Ik Kan Niet Van Die Slette Houwe,"['Vieze Vrouwen - Ik Kan Niet Van Die Slette Houwe', 'Vieze Vrouwen ']",5256,QF : Quick Fingers,['QF : Quick Fingers'],[None],,,,[None],,
11578,11579,Gonna Be A Star,['Gonna Be A Star'],5258,Bo & Monica,['Bo & Monica'],[None],,,,[None],,
11589,11590,Gangstertown,['Gangstertown'],4919,Ch!pz,['Ch!pz'],[None],,,,[None],,
11599,11600,The Girl That Lost Her Mind Pt 1,['The Girl That Lost Her Mind Pt 1'],5062,The Sheer,['The Sheer'],[None],,,,[None],,
11610,11611,Wir Sind Die Holländer,['Wir Sind Die Holländer'],5276,Gerard & Rene & Gordon : Toppers Voor Oranje,['Gerard & Rene & Gordon : Toppers Voor Oranje'],[None],,,,[None],,
11619,11620,A State Of Happiness,['A State Of Happiness'],1990,Johnny Logan,['Johnny Logan'],[None],,,,[None],,
11639,11640,Met De Sneltrein Naar Zandvoort,['Met De Sneltrein Naar Zandvoort'],5247,Topstars,['Topstars'],[None],,,,[None],,
11645,11646,Altijd Wel Iemand,['Altijd Wel Iemand'],5244,I.O.S : Is Ook Schitterend,['I.O.S : Is Ook Schitterend'],[None],,,,[None],,
11684,11685,One Day When I Grow Up,['One Day When I Grow Up'],4919,Ch!pz,['Ch!pz'],[None],,,,[None],,
11722,11723,Saturday Night,['Saturday Night'],5333,Armin Van Buuren vs Herman Brood,['Armin Van Buuren vs Herman Brood'],[None],,,,[None],,
11736,11737,Kon Het Elke Dag Maar Kerstmis Zijn,['Kon Het Elke Dag Maar Kerstmis Zijn'],5338,"Kus met Rene Froger, Chris & Viviënne","['Kus met Rene Froger, Chris & Viviënne', 'Kus met Rene Froger']",[None],,,,[None],,
11737,11738,Christmas Time Is Here,['Christmas Time Is Here'],4919,Ch!pz,['Ch!pz'],[None],,,,[None],,
11743,11744,Why Couldn't It Be Christmas Every Day?,"[""Why Couldn't It Be Christmas Every Day?""]",5340,Bianca Ryan,['Bianca Ryan'],[None],,,,[None],,
11755,11756,To France,['To France'],5349,"DJ Mark With A K, Felix Project and Anonymous present The Highstreet Allstars","['DJ Mark With A K, Felix Project and Anonymous present The Highstreet Allstars', 'DJ Mark With A K', 'DJ Mark With A K, Feli']",[None],,,,[None],,
11756,11757,Mr Perfect,['Mr Perfect'],5350,DJ Tilo,['DJ Tilo'],[None],,,,[None],,
11759,11760,The Silmarillia Remixes,['The Silmarillia Remixes'],4236,Carlos ((NLD)),['Carlos ((NLD))'],[None],,,,[None],,
11799,11800,Dogs [Single 1],['Dogs [Single 1]'],5378,Damien Rice,['Damien Rice'],[None],,,,[None],,
11811,11812,Studio 54,['Studio 54'],4919,Ch!pz,['Ch!pz'],[None],,,,[None],,
11815,11816,Pulverturm 2.0,['Pulverturm 2.0'],5384,Niels Van Gogh vs. Eniac,['Niels Van Gogh vs. Eniac'],[None],,,,[None],,
11840,11841,The Whistle,['The Whistle'],5393,Jump Project,['Jump Project'],[None],,,,[None],,
11846,11847,Are U Ready?,['Are U Ready?'],5272,Pakito,['Pakito'],[None],,,,[None],,
11849,11850,Taste Of Summer,['Taste Of Summer'],5397,The Jumpmasters,['The Jumpmasters'],[None],,,,[None],,
11854,11855,RealGirl,['RealGirl'],5401,Mutya Buena,['Mutya Buena'],[None],,,,[None],,
11865,11866,Jij Bent Zo,['Jij Bent Zo'],5405,Jeroen Vanderboom,['Jeroen Vanderboom'],[None],,,,[None],,
11885,11886,Fiesta Reloaded,['Fiesta Reloaded'],4132,The Sunclub,['The Sunclub'],[None],,,,[None],,
11898,11899,What I Want,['What I Want'],5416,Bob Sinclar presents Fireball,['Bob Sinclar presents Fireball'],[None],,,,[None],,
11941,11942,Toca's Miracle [Richard Durand Remix Edit],"[""Toca's Miracle [Richard Durand Remix Edit]""]",5436,Fragma,['Fragma'],[None],,,,[None],,
11944,11945,De Speelgoeddief,['De Speelgoeddief'],5210,Coole Piet,['Coole Piet'],[None],,,,[None],,
11958,11959,Één Wereld,['Één Wereld'],5405,Jeroen Vanderboom,['Jeroen Vanderboom'],[None],,,,[None],,
11975,11976,Wonderful days 2.08 - The Remixes,"['Wonderful days 2.08 - The Remixes', 'Wonderful days 2.08 ']",3804,Charly Lownoise & Mental Theo,['Charly Lownoise & Mental Theo'],[None],,,,[None],,
11980,11981,First Light,['First Light'],5452,Bart Claessen feat Simon,['Bart Claessen feat Simon'],[None],,,,[None],,
11981,11982,Goeiemoggel!,['Goeiemoggel!'],5453,The Happy Hour Crew,['The Happy Hour Crew'],[None],,,,[None],,
12035,12036,Trapped,['Trapped'],5488,Peter Gelderblom versus Muzikjunki,['Peter Gelderblom versus Muzikjunki'],[None],,,,[None],,
12066,12067,Alles altijd,['Alles altijd'],5505,Lieke Van Lexmond,"['Lieke Van Lexmond', 'Lieke Van Le']",[None],,,,[None],,
12068,12069,By your side,['By your side'],5506,Yves Larock feat. Jaba,"['Yves Larock feat. Jaba', 'Yves Larock ']",[None],,,,[None],,
12077,12078,Viva Hollandia [De EK Hit Van 2008!],['Viva Hollandia [De EK Hit Van 2008!]'],3872,Wolter Kroes,['Wolter Kroes'],[None],,,,[None],,
12078,12079,De eerste dag (Van de rest van je leven),"['De eerste dag (Van de rest van je leven)', 'De eerste dag ', 'Van de rest van je leven', 'De eerste dag Van de rest van je leven']",5510,Twinzz,['Twinzz'],[None],,,,[None],,
12085,12086,Lovesick,['Lovesick'],5082,EliZe,['EliZe'],[None],,,,[None],,
12086,12087,Trippin on you,['Trippin on you'],5514,Cahill ft. Nikki Belle,"['Cahill ft. Nikki Belle', 'Cahill ']",[None],,,,[None],,
12109,12110,Eeyeeyo,['Eeyeeyo'],5524,"Darryl feat. Ali B, Soumia & Rio","['Darryl feat. Ali B, Soumia & Rio', 'Darryl ', 'Darryl feat. Ali B']",[None],,,,[None],,
12126,12127,Waterfall 2009,['Waterfall 2009'],3715,Atlantic Ocean,['Atlantic Ocean'],[None],,,,[None],,
12158,12159,Show me love 2008,['Show me love 2008'],3612,Robin S,['Robin S'],[None],,,,[None],,
12160,12161,Hot stuff,['Hot stuff'],5082,EliZe,['EliZe'],[None],,,,[None],,
12162,12163,Red light,['Red light'],5543,Ian Carey,['Ian Carey'],[None],,,,[None],,
12184,12185,Stealin' love,"[""Stealin' love""]",5550,Rene Ablaze presents Fallen Skies,['Rene Ablaze presents Fallen Skies'],[None],,,,[None],,
12271,12272,Play that beat,['Play that beat'],4347,DJ Jean,['DJ Jean'],[None],,,,[None],,
12320,12321,Als zij langs loopt,['Als zij langs loopt'],5612,Flinke Namen,['Flinke Namen'],[None],,,,[None],,
12323,12324,Heaven,['Heaven'],5615,Quintino featuring Mitch Crown,"['Quintino featuring Mitch Crown', 'Quintino ']",[None],,,,[None],,
12332,12333,She's part of history,"[""She's part of history""]",5619,Supafly Inc,['Supafly Inc'],[None],,,,[None],,
12429,12430,The sound of missing you,['The sound of missing you'],5664,Wildboyz feat. Ameerah,"['Wildboyz feat. Ameerah', 'Wildboyz ']",[None],,,,[None],,
12438,12439,In da name of love,['In da name of love'],5667,Ray & Anita,['Ray & Anita'],[None],,,,[None],,
12475,12476,Feels like a prayer,['Feels like a prayer'],5685,Meck feat Dino,['Meck feat Dino'],[None],,,,[None],,
12481,12482,You can't deny,"[""You can't deny""]",5689,Quintino feat. Mitch Crown,"['Quintino feat. Mitch Crown', 'Quintino ']",[None],,,,[None],,
12514,12515,So bizarre,['So bizarre'],5704,David Deejay ft. Dony,"['David Deejay ft. Dony', 'David Deejay ']",[None],,,,[None],,
12521,12522,We no speak americano!,['We no speak americano!'],5710,Yolanda Be Cool vrs. Dcup,['Yolanda Be Cool vrs. Dcup'],[None],,,,[None],,
12549,12550,Lick shot,['Lick shot'],5725,Sunrise Inc. vs Starchild,['Sunrise Inc. vs Starchild'],[None],,,,[None],,
12559,12560,One,['One'],5731,Jay Ko ft Anya,['Jay Ko ft Anya'],[None],,,,[None],,
12585,12586,Blijf veilig bij mij,['Blijf veilig bij mij'],5749,LA The Voices,['LA The Voices'],[None],,,,[None],,
12726,12727,Ready 2Go,['Ready 2Go'],5816,Martin Solveig feat Kele,['Martin Solveig feat Kele'],[None],,,,[None],,
12826,12827,Do luv 2 luv u,['Do luv 2 luv u'],5872,Ilse,['Ilse'],[None],,,,[None],,
12858,12859,Nights in white satin,['Nights in white satin'],5893,Erwin Nyhoff,['Erwin Nyhoff'],[None],,,,[None],,
12859,12860,Don't stop me now,"[""Don't stop me now""]",5894,Paul Turner,['Paul Turner'],[None],,,,[None],,
12920,12921,Lion in the morning sun,['Lion in the morning sun'],5934,WATP,['WATP'],[None],,,,[None],,
13002,13003,Hallo wereld,['Hallo wereld'],6000,K!nderen Voor Kinderen,['K!nderen Voor Kinderen'],[None],,,,[None],,
13073,13074,Sovereign light café (afrojack remix),"['Sovereign light café (afrojack remix)', 'Sovereign light café ', 'afrojack remix', 'Sovereign light café afrojack remix']",6053,afrojack versus keane,['afrojack versus keane'],[None],,,,[None],,
13127,13128,La la la,['La la la'],6099,naughty boy starring sam smith,['naughty boy starring sam smith'],[None],,,,[None],,
13143,13144,Mimimi,['Mimimi'],6112,serebro,['serebro'],[None],,,,[None],,
13186,13187,Klaar voor de start,['Klaar voor de start'],6000,K!nderen Voor Kinderen,['K!nderen Voor Kinderen'],[None],,,,[None],,
13399,13400,Earned it,['Earned it'],6281,TheWeeknd,['TheWeeknd'],[None],,,,[None],,
13523,13524,Renegades,['Renegades'],6363,XA,['XA'],[None],,,,[None],,
13541,13542,Stressed out,['Stressed out'],6373,Twentyone Pilots,['Twentyone Pilots'],[None],,,,[None],,
13640,13641,Sucker for pain,['Sucker for pain'],6446,LilWayne & ImagineDragons & TyDolla$ign & WizKhalifa & X Ambassadors & Logic,['LilWayne & ImagineDragons & TyDolla$ign & WizKhalifa & X Ambassadors & Logic'],[None],,,,[None],,
13757,13758,Attent!on,['Attent!on'],6382,Charlie Puth,['Charlie Puth'],[None],,,,[None],,
13786,13787,Ra!n,['Ra!n'],6555,The Scr!pt,['The Scr!pt'],[None],,,,[None],,
13813,13814,Feel it still,['Feel it still'],6576,P.T.M.,['P.T.M.'],[None],,,,[None],,
13818,13819,How l?ng,['How l?ng'],6382,Charlie Puth,['Charlie Puth'],[None],,,,[None],,
13823,13824,Dirty $exy money,['Dirty $exy money'],6582,David Guetta & Afrojack feat Charli XCX and French Montana,['David Guetta & Afrojack feat Charli XCX and French Montana'],[None],,,,[None],,
